wp_id,url1,url2,url3,permalink,resource_name_current,resource_name_edited,resource_id,resource_date_current,resource_date_edited,categories,resource_authors_current,resource_authors_edited,resource_affiliations_current,resource_affiliations_edited,resource_subject_current,resource_subject_edited,contest,contest_status,ready_for_update,notes,resource_date_checked,file_name,file_name_without_extension
83424,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4229.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4229.pptx,NA,NA,How to find stories in government contracting data,NA,4229,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4229.pptx,4229
83458,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4267.docx,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4267.pdf,NA,NA,The Art of the Interview,NA,4267,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4267.pdf,4267
83657,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4468.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4468_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4468_2.pdf,NA,Convincing people to talk,NA,4468,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4468_3.pdf,4468_3
83675,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4486.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4486_edit.pdf,NA,NA,Investigating What We Eat,NA,4486,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4486_edit.pdf,4486_edit
83688,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4500.docx,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4500.pdf,NA,NA,Get the IRE edge (from your computer)!,NA,4500,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4500.pdf,4500
83566,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4377.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4377.xlsx,NA,NA,Free tools,NA,4377,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4377.xlsx,4377
83569,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4380-1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4380-2.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4380-3.pdf,NA,GitHub 201: Leveling up with the command line,NA,4380,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4380-3.pdf,4380-3
83637,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4448.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Joce_-_Art_of_the_Interview.docx,NA,NA,The Art of the Interview,NA,4448,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Joce_-_Art_of_the_Interview.docx,Joce_-_Art_of_the_Interview
83638,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4449.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/TALKHANDOUT..docx,NA,NA,Ten Techniques for Getting People To Talk,NA,4449,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,TALKHANDOUT..docx,TALKHANDOUT.
83648,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4459.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4459.pptx,NA,NA,Complaint investigations: Turning complaints into compelling stories,NA,4459,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4459.pptx,4459
83646,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4457.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4457.pptx,NA,NA,Quick-hit investigations,NA,4457,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4457.pptx,4457
83645,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4456.docx,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4456.pdf,NA,NA,Five Tips for Investigating Underrepresented Communities,NA,4456,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4456.pdf,4456
83643,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4454.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4454.pptx,NA,NA,The Art of the Interview,NA,4454,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4454.pptx,4454
83642,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4453.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4453.pptx,NA,NA,Open Records: Using the law to get what you want,NA,4453,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4453.pptx,4453
83834,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4654.docx,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4654.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4654_2.pdf,NA,csvkit and other command line tools,NA,4654,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4654_4.pdf,4654_4
83905,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4726.docx,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4726.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4726_1.pdf,NA,How to make Google Earth flythroughs repo,NA,4726,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4726_1.pdf,4726_1
84073,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4895.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4895_pt.1.docx,NA,NA,Interrogating data with SQL pt. 1 - tutorial,NA,4895,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4895_pt.1.docx,4895_pt.1
84074,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4896.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4896_pt.2.docx,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4896_pt.2_introdata.docx,NA,Interrogating data with SQL pt. 2,NA,4896,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4896_pt2_intro.html,4896_pt2_intro
83949,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4770.docx,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4770.pdf,NA,NA,Finding the story: Energy repo,NA,4770,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4770.pdf,4770
83816,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4635.docx,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4635.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4635ppt.pptx,NA,30 (maybe 20) ideas for local energy stories that use data sets that you can access RIGHT NOW,NA,4635,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4635ppt.pptx,4635ppt
84070,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4892.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4892_2.pdf,NA,NA,Covering Environmental Stories in Kenya,NA,4892,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4892_2.pdf,4892_2
84069,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4891.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4891_2.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4891_3.pdf,NA,Frack U: Tips for covering drilling and state oil and gas agencies,NA,4891,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4891_3.pdf,4891_3
84068,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4890.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4890_practice.xls,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Torturing_Excel_into_doing_Statistics.doc,NA,Torturing Excel into Doing Statistics,NA,4890,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Torturing_Excel_into_doing_Statistics.doc,Torturing_Excel_into_doing_Statistics
84034,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4856.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4856_2.pdf,NA,NA,Investigating child mistreatment presentations,NA,4856,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4856_2.pdf,4856_2
84024,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4846.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Narrative_writing_tipsheet.docx,NA,NA,Project Process - constructing the narrative tipsheet,NA,4846,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Narrative_writing_tipsheet.docx,Narrative_writing_tipsheet
84016,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4838.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4838_2.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4838_3.pdf,NA,Behind the Gold Rush/addiction treatment fraud,NA,4838,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4838_3.pdf,4838_3
83797,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4615.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Politics_2016_Tipsheet.doc,NA,NA,Investigating Politicians,NA,4615,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Politics_2016_Tipsheet.doc,Politics_2016_Tipsheet
83794,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4612.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Ken_Armstrong_tipsheet_for_IRE_watchdog_conference_in_Seattle.docx,NA,NA,Darting Down the Records Trail,NA,4612,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Ken_Armstrong_tipsheet_for_IRE_watchdog_conference_in_Seattle.docx,Ken_Armstrong_tipsheet_for_IRE_watchdog_conference_in_Seattle
83793,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4611.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/IRE_Watchdog_Seattle_2015_-_Justin_Mayo.pdf,NA,NA,Digging with Data,NA,4611,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,IRE_Watchdog_Seattle_2015_-_Justin_Mayo.pdf,IRE_Watchdog_Seattle_2015_-_Justin_Mayo
83792,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4610.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Web_for_investigations_Nov_2015.pdf,NA,NA,Web for Investigations,NA,4610,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Web_for_investigations_Nov_2015.pdf,Web_for_investigations_Nov_2015
83728,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4542.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4542.pptx,NA,NA,Tell me a (data) story I won't forget,NA,4542,1905-07-07,NA,"Resource, Tipsheet",Bill Dedman; Dylan Purcell; Jennifer LaFleur; T. Chrisan Millerti,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4542.pptx,4542
83945,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4766_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4766_2.pdf,NA,NA,Finding international data tipsheet and links,NA,4766,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4766_2.pdf,4766_2
83942,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4763.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4763_2.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4763_3.pdf,NA,Finding U.S. Data tipsheet and links,NA,4763,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4763_3.pdf,4763_3
83923,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4744_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4744_2.pdf,NA,NA,Under pressure: Real life in real time with breaking news,NA,4744,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4744_2.pdf,4744_2
83897,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4718.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4718_1.pdf,NA,NA,The Racial Wealth Gap: Covering Everyday Inequality,NA,4718,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4718_1.pdf,4718_1
83880,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4701-slides.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4701-tipsheet.pdf,NA,NA,So you want to be a lonely coder?,NA,4701,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4701-tipsheet.pdf,4701-tipsheet
83844,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4664-slides.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4664-tipsheet.pdf,NA,NA,Web	scraping without programming,NA,4664,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4664-tipsheet.pdf,4664-tipsheet
83840,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4660-slides.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4660-tipsheet.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4660.pdf,NA,Key data for all of your stories,NA,4660,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4660.pdf,4660
83823,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4642_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4642_2.pdf,NA,NA,Data for breaking news - tipsheets,NA,4642,1905-07-08,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4642_2.pdf,4642_2
83193,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3990.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3990_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3990_2.pdf,NA,10 tips for doing great work in challenging times,NA,3990,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3990_2.pdf,3990_2
83192,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3989.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3989_1.pdf,NA,NA,Shell Companies and Fraud: An investigative primer,NA,3989,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3989_1.pdf,3989_1
83191,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3988.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3988_1.pdf,NA,NA,Resources for learning more about methodological death investigations,NA,3988,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3988_1.pdf,3988_1
83190,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3987.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3987_1.pdf,NA,NA,Make Your  Investigations Mobile,NA,3987,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3987_1.pdf,3987_1
83189,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3986.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3986_1.pdf,NA,NA,Investigating immigrant-related crimes,NA,3986,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3986_1.pdf,3986_1
83188,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3983.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3983_1.pdf,NA,NA,Complaint Department: Press Button for Service,NA,3983,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3983_1.pdf,3983_1
83181,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3976.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3976_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3976_2.pdf,NA,Tips for Opening Sealed Court Records,NA,3976,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3976_2.pdf,3976_2
83182,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3977.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3977_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3977_2.pdf,NA,How to connect with criminal justice journalists,NA,3977,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3977_2.pdf,3977_2
83183,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3978.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3978_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3978_2.pdf,NA,Sources to identify gaps and flaws in regulatory oversight,NA,3978,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3978_2.pdf,3978_2
83184,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3979.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3979_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3979_2.pdf,NA,Finding Errors in Judgement: An Investigation of Prosecutorial Mistakes,NA,3979,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3979_2.pdf,3979_2
83185,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3980.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3980_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3980_2.pdf,NA,Covering veterans in your  community,NA,3980,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3980_3.pdf,3980_3
83186,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3981.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3981_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3981_2.pdf,NA,Income inequality:  A journalist’s guide,NA,3981,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3981_2.pdf,3981_2
83187,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3982.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3982_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3982_2.pdf,NA,"Investigating Job Subsidies, True Costs & Campaign Connections",NA,3982,1905-07-05,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3982_2.pdf,3982_2
82957,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3740.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3740_1.pdf,NA,NA,Investigating Prison Abuse,NA,3740,1905-07-04,NA,"Resource, Tipsheet","Susan Greene (Independent Journalist), Jeff Kelly Lowenstein (Hoy), Cindy Chang (The Times-Picayune)",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3740_1.pdf,3740_1
82955,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3738.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Tip_Sheet_Exporting_Narcos1.txt,NA,NA,How drug cases are handled between U.S. and other nations,NA,3738,1905-07-04,NA,"Resource, Tipsheet","David Barstow (The New York Times), Sheila Coronel (Columbia University), Brant Houston (moderator) (University of Illinois)",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Tip_Sheet_Exporting_Narcos1.txt,Tip_Sheet_Exporting_Narcos1
83429,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4234.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4234_1.pdf,NA,NA,Sexual assault on campus,NA,4234,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4234_1.pdf,4234_1
83224,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4022.Updated.doc,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4022.pdf,NA,NA,"Researching military weapons sent to local police, aka the 1033 Program",NA,4022,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4022.pdf,4022
83379,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4184.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4184_1.pdf,NA,NA,Tips from a news veteran on covering law enforcement,NA,4184,1905-07-06,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4184_1.pdf,4184_1
83789,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4607.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4607_2.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4607_3.pdf,NA,Digging deeper with data and documents,NA,4607,1905-07-07,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4607_3.pdf,4607_3
82769,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3539.doc,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3539.pdf,NA,NA,Strategies for Covering the Police Beat and Doing Quick Enterprise Stories,NA,3539,1905-07-03,NA,"Resource, Tipsheet","Ziva Branstetter; John Sullivan - 2011 IRE Conference (Orlando, Fla.)",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3539.pdf,3539
